price_usd_log10,CARD_TEXT,TYPE,CMC,NUMBER_OF_EDITIONS,power,toughness,first_edition_year,RARITY,COLOR_PIE
-1.0457574905606752,"Draw three cards, untap up to two lands, then discard a card.",Sorcery,5.0,1,,,2016.0,Uncommon,U
-0.7958800173440752,"At the beginning of your upkeep, destroy the creature with the least power. It can't be regenerated. If two or more creatures are tied for least power, you choose one of them. When there are no creatures on the battlefield, sacrifice this enchantment.",Enchantment,1.0,1,,,2021.0,Rare,W
-0.1804560644581313,"When this artifact enters, exile target nonland permanent an opponent controls with mana value 2 or less until this artifact leaves the battlefield.",Artifact,1.0,1,,,2021.0,Uncommon,W
-1.0457574905606752,"Flash When this creature enters during the declare attackers step, you may reselect which player or permanent target attacking creature is attacking. (It can't attack its controller or their permanents.)",Creature — Human Wizard,3.0,1,2.0,2.0,2023.0,Uncommon,U
-0.5086383061657274,"Flash When this creature enters during the declare attackers step, choose target player and any number of target attacking creatures their opponents control. Those creatures are now attacking that player.",Creature — Human Wizard,4.0,1,3.0,2.0,2024.0,Uncommon,UW
-1.0,"{1}, {T}: Return target creature you control and each Aura attached to it to their owners' hands. Activate only during your turn.",Artifact,3.0,1,,,2019.0,Uncommon,U
1.3677285460869766,"When this artifact enters, each opponent sacrifices three creatures of their choice. At the beginning of your upkeep, put target creature card from a graveyard onto the battlefield under your control. It's a Phyrexian in addition to its other types.",Artifact,9.0,1,,,2022.0,Mythic,Colorless
0.12710479836480765,"Whenever a creature enters, if there are two or more other creatures on the battlefield, exile that creature. Return that card to the battlefield under its owner's control when this artifact leaves the battlefield.",Artifact,4.0,1,,,1998.0,Rare,Colorless
-1.3979400086720375,"Defender (This creature can't attack.) {2}, {T}, Sacrifice a creature with defender: Draw a card.",Creature — Plant Wall,1.0,1,0.0,3.0,2020.0,Common,G
-0.8860566476931632,"Look at the top three cards of target player's library, then put them back in any order. You may have that player shuffle. Draw a card at the beginning of the next turn's upkeep.",Sorcery,1.0,1,,,2024.0,Common,U
-1.3010299956639813,Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. Scry 1. (Look at the top card of your library. You may put that card on the bottom.),Sorcery,4.0,1,,,2020.0,Common,R
-0.769551078621726,"Reveal the top X cards of your library. For each card type, you may exile a card of that type from among them. Put the rest into your graveyard. You may cast a spell from among the exiled cards without paying its mana cost if you exiled four or more cards this way. Then put the rest of the exiled cards into your hand.",Sorcery,1.0,1,,,2024.0,Rare,U
-1.3979400086720375,"{T}: Untap target land. {T}: Choose target battle. If an opponent protects it, remove a defense counter from it. Otherwise, put a defense counter on it. Activate only as a sorcery.",Creature — Satyr Scout,2.0,1,1.0,1.0,2023.0,Common,G
-1.0457574905606752,"Whenever this creature becomes blocked, you may look at defending player's hand.",Creature — Human,2.0,1,1.0,2.0,1999.0,Common,U
-1.0969100130080565,"This land enters tapped. {T}: Add {U}. {3}{U}{B}{B}, {T}, Sacrifice this land: Mill four cards, then return a creature card from your graveyard to the battlefield tapped. (To mill a card, put the top card of your library into your graveyard.)",Land,0.0,1,,,2024.0,Uncommon,BU
-0.4089353929735008,"Whenever this creature deals combat damage to a player, untap each creature you control. After this phase, there is an additional combat phase. This creature can't attack a player it has already attacked this turn.",Creature — Orc Pirate,5.0,1,4.0,4.0,2023.0,Mythic,R
-0.8239087409443188,"As this land enters, you may reveal a Plains or Island card from your hand. If you don't, this land enters tapped. {T}: Add {W} or {U}.",Land,0.0,1,,,2023.0,Rare,UW
-0.44369749923271273,"Flying Threshold — As long as seven or more cards are in your graveyard, this creature gets +1/+1, is black, and has '{2}{B}, {T}: Destroy target blue creature.'",Creature — Bird Soldier Horror,4.0,1,3.0,3.0,2002.0,Rare,BU
-0.5228787452803376,"First strike Threshold — As long as seven or more cards are in your graveyard, this creature gets +1/+1, is black, and has '{2}{B}, {T}: Destroy target red creature.'",Creature — Human Barbarian Horror,4.0,1,3.0,3.0,2002.0,Rare,BR
-0.5086383061657274,"Trample Threshold — As long as seven or more cards are in your graveyard, this creature gets +1/+1, is black, and has '{2}{B}, {T}: Destroy target green creature.'",Creature — Centaur Horror,4.0,1,3.0,3.0,2002.0,Rare,BG
-1.6989700043360187,"{3}, Discard a card: Put three +1/+1 counters on this creature and it becomes a black Demon in addition to its other colors and types. Activate only once.",Creature — Goat,1.0,1,1.0,1.0,2024.0,Common,W
-0.4814860601221125,"Vigilance Threshold — As long as seven or more cards are in your graveyard, this creature gets +1/+1, is black, and has '{2}{B}, {T}: Destroy target white creature.'",Creature — Human Nomad Horror,4.0,1,3.0,3.0,2002.0,Rare,BW
0.31386722036915343,"If a player would draw a card, that player skips that draw instead. At the beginning of each end step, each player sacrifices a permanent of their choice unless they discard a card.",Artifact,8.0,1,,,2004.0,Rare,Colorless
-0.958607314841775,"When this creature enters, return target instant, sorcery, or creature card from your graveyard to your hand. If this creature would die, exile it instead.",Creature — Zombie,5.0,1,3.0,2.0,2015.0,Uncommon,BU
-1.0969100130080565,"When this Vehicle enters, gain control of target creature an opponent controls for as long as you control this Vehicle. That creature can't attack or block for as long as you control this Vehicle. Crew 3",Artifact — Vehicle,5.0,1,5.0,5.0,2025.0,Rare,U
0.45024910831936105,"Whenever a player casts a spell from their hand, that player exiles it, then exiles cards from the top of their library until they exile a card that shares a card type with it. That player may cast that card without paying its mana cost. Then they put all cards exiled with this enchantment on the bottom of their library in a random order.",Enchantment,5.0,1,,,2013.0,Rare,R
-0.5528419686577808,({B/P} can be paid with either {B} or 2 life.) Return target creature card with mana value X from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step.,Sorcery,1.0,1,,,2011.0,Uncommon,B
-2.0,"When this creature enters, mill three cards, then you may return a land card from your graveyard to your hand. (To mill three cards, put the top three cards of your library into your graveyard.)",Creature — Mole,3.0,1,2.0,3.0,2025.0,Common,G
-1.154901959985743,"When this artifact enters, draw a card. {W}, {T}, Sacrifice this artifact: You gain 3 life.",Artifact,2.0,1,,,2021.0,Common,W
-0.8538719643217619,"All Slivers have '{2}, {T}: Regenerate target Sliver.' (The next time that Sliver would be destroyed this turn, instead tap it, remove it from combat, and heal all damage on it.)",Creature — Sliver,3.0,1,2.0,2.0,2021.0,Uncommon,W
-0.8538719643217619,"Flying Whenever a creature dies, you may roll a six-sided die. If you roll a 1, sacrifice this creature. Otherwise, put a +1/+1 counter on this creature.",Creature — Bird Spirit,3.0,1,1.0,1.0,2020.0,Common,B
-0.769551078621726,Target creature you control fights target creature you don't control. (Each deals damage equal to its power to the other.),Instant,2.0,1,,,2017.0,Common,G
-0.9208187539523752,Flash,Creature — Cat,3.0,1,3.0,2.0,2020.0,Common,G
-0.721246399047171,"Echo {G} (At the beginning of your upkeep, if this came under your control since the beginning of your last upkeep, sacrifice it unless you pay its echo cost.)",Creature — Cat,1.0,1,2.0,2.0,1998.0,Common,G
-0.8860566476931632,"Kicker {2}{R} (You may pay an additional {2}{R} as you cast this spell.) First strike If this creature was kicked, it enters with two +1/+1 counters on it and with haste.",Creature — Kavu,2.0,1,1.0,1.0,2000.0,Common,R
-1.2218487496163564,"During your turn, this creature has first strike.",Creature — Cat,2.0,1,2.0,1.0,2019.0,Common,W
-0.958607314841775,"Mutate {3}{U} (If you cast this spell for its mutate cost, put it over or under target non-Human creature you own. They mutate into the creature on top plus all abilities from under it.) Flash Whenever this creature mutates, you may return target creature an opponent controls to its owner's hand.",Creature — Shark Beast,5.0,1,4.0,3.0,2020.0,Uncommon,U
-0.5376020021010439,"Kicker {2}{G} (You may pay an additional {2}{G} as you cast this spell.) If this creature was kicked, it enters with three +1/+1 counters on it and with haste.",Creature — Wurm,4.0,1,3.0,3.0,2007.0,Uncommon,G
-0.8860566476931632,"Squad {2} (As an additional cost to cast this spell, you may pay {2} any number of times. When this creature enters, create that many tokens that are copies of it.) When this creature enters, destroy up to one target artifact.",Creature — Human Rogue,3.0,1,2.0,2.0,2024.0,Rare,R
1.4899584794248346,"At the beginning of your upkeep, you may put a fuse counter on this artifact. {T}, Sacrifice this artifact: Destroy each artifact and creature with mana value equal to the number of fuse counters on this artifact.",Artifact,2.0,1,,,1999.0,Rare,Colorless
-0.638272163982407,"Domain — {3}, {T}: Target creature gets +1/+1 until end of turn for each basic land type among lands you control.",Artifact,4.0,1,,,2010.0,Uncommon,Colorless
-0.494850021680094,"Whenever an opponent casts a spell, you may reveal the top card of your library. If you do, you may cast that card without paying its mana cost if the two spells have the same mana value.",Enchantment,2.0,1,,,2024.0,Rare,R
0.8055008581584001,"{T}, Remove a counter from a permanent you control: Choose one — • Put a charge counter on target artifact. • Put a +1/+1 counter on target creature.",Artifact,2.0,1,,,2022.0,Uncommon,Colorless
-0.4089353929735008,This land enters tapped. {T}: Add {C}. {T}: Add one mana of any color. Spend this mana only to cast artifact spells or activate abilities of artifacts. Modular 1,Artifact Land,0.0,1,,,2021.0,Uncommon,Colorless
0.8976270912904415,"Equipped creature has trample and 'Whenever this creature deals combat damage to a player, put that many +1/+1 counters on it.' Equip {2}",Artifact — Equipment,2.0,1,,,2024.0,Rare,G
-0.9208187539523752,"Enchant enchantment At the beginning of the upkeep of enchanted enchantment's controller, that player may pay any amount of mana. This Aura deals 2 damage to that player. Prevent X of that damage, where X is the amount of mana that player paid this way.",Enchantment — Aura,2.0,1,,,1995.0,Common,U
1.3895204658463773,"Whenever an artifact an opponent controls becomes tapped or an opponent activates an artifact's ability without {T} in its activation cost, you gain 1 life.",Enchantment,2.0,1,,,1994.0,Uncommon,G
0.7520484478194386,"{T}: Target creature gets +1/+1 and gains flying, first strike, and trample until end of turn.",Artifact,4.0,1,,,1999.0,Rare,Colorless
-0.769551078621726,Enchant creature Enchanted creature has '{T}: This creature deals 1 damage to any target.',Enchantment — Aura,2.0,1,,,2014.0,Common,R
-1.0457574905606752,"Choose target creature an opponent controls, then roll a d20. 1—9 | Return it to its owner's hand. 10—19 | Its owner puts it on their choice of the top or bottom of their library. 20 | Gain control of it until the end of your next turn.",Sorcery,3.0,1,,,2021.0,Uncommon,U
-1.3979400086720375,"{3}: This creature gets +2/+2 until end of turn. If you control creatures named Mine Worker and Tower Worker, put two +1/+1 counters on this creature instead. Activate only once each turn.",Artifact Creature — Assembly-Worker,5.0,1,4.0,4.0,2022.0,Common,Colorless
-0.6575773191777937,"(Start the game with this conspiracy face up in the command zone.) You are the starting player. If multiple players would be the starting player, one of those players is chosen at random.",Conspiracy,0.0,1,,,2014.0,Uncommon,Colorless
-1.2218487496163564,"When this creature dies, create a tapped Powerstone token. (It's an artifact with '{T}: Add {C}. This mana can't be spent to cast a nonartifact spell.')",Creature — Human Artificer,2.0,1,2.0,1.0,2022.0,Common,W
-1.3010299956639813,"As an additional cost to cast this spell, sacrifice an artifact or creature. Destroy target creature or planeswalker.",Sorcery,2.0,1,,,2022.0,Common,B
-0.38721614328026455,"Whenever a creature attacks or blocks, this enchantment deals 2 damage to it.",Enchantment,4.0,1,,,2001.0,Rare,RW
-1.3010299956639813,{T}: Add {C} for each artifact you control named Powerstone Shard.,Artifact,3.0,1,,,2018.0,Common,Colorless
-0.05060999335508721,"At the beginning of each player's upkeep, this enchantment deals X damage to that player, where X is the number of untapped lands they controlled at the beginning of this turn.",Enchantment,2.0,1,,,1995.0,Rare,R
-0.585026652029182,"Enchant enchantment At the beginning of the upkeep of enchanted enchantment's controller, that player loses 2 life unless they pay {2}. Cycling {2} ({2}, Discard this card: Draw a card.)",Enchantment — Aura,2.0,1,,,1998.0,Common,U
-0.9208187539523752,"Destroy target non-Angel, non-Demon, non-Devil, non-Dragon creature.",Instant,2.0,1,,,2021.0,Uncommon,B
0.8948696567452525,"Deathtouch Curse of the Walking Pox — Whenever you cast a spell from anywhere other than your hand, return this card from your graveyard to the battlefield tapped.",Creature — Zombie,3.0,1,3.0,1.0,2022.0,Rare,B
-1.154901959985743,Draw four cards. Then discard two cards unless you discard an instant or sorcery card.,Instant,5.0,1,,,2021.0,Uncommon,RU
-1.5228787452803376,"Choose target attacking or blocking creature. Practiced Tactics deals damage to that creature equal to twice the number of creatures in your party. (Your party consists of up to one each of Cleric, Rogue, Warrior, and Wizard.)",Instant,1.0,1,,,2020.0,Common,W
0.17318626841227402,Return all cards from your graveyard to your hand. Exile Praetor's Counsel. You have no maximum hand size for the rest of the game.,Sorcery,8.0,1,,,2017.0,Mythic,G
1.1072099696478683,Search target opponent's library for a card and exile it face down. Then that player shuffles. You may play that card for as long as it remains exiled.,Sorcery,3.0,1,,,2011.0,Rare,B
-0.6020599913279624,"{T}: Add {C}. {4}{W}{U}, {T}: Prevent all damage a source of your choice would deal this turn.",Land,0.0,1,,,2006.0,Uncommon,UW
-1.3979400086720375,"Lifelink At the beginning of your end step, if you haven't cast a spell from your hand this turn, put a +1/+1 counter on this creature. {4}{W}: Until end of turn, if you would put one or more +1/+1 counters on a creature you control, put that many plus one +1/+1 counters on it instead.",Creature — Squirrel,2.0,1,2.0,2.0,2024.0,Uncommon,W
-0.8538719643217619,({T}: Add {W} or {U}.) This land enters tapped unless you control two or more basic lands.,Land — Plains Island,0.0,1,,,2025.0,Rare,UW
-1.6989700043360187,,Creature — Aetherborn Warrior,4.0,1,3.0,4.0,2018.0,Common,B
-1.0969100130080565,{B}: This creature gains lifelink until end of turn. (Damage dealt by this creature also causes you to gain that much life.),Artifact Creature — Insect,3.0,1,2.0,3.0,2016.0,Common,B
-0.585026652029182,"During your turn, creature tokens you control get +1/+4. {3}{W}: Create a 1/1 white Soldier creature token. Partner (You can have two commanders if both have partner.)",Legendary Creature — Cat Soldier,3.0,1,1.0,4.0,2020.0,Uncommon,W
-0.38721614328026455,"Flash When this enchantment enters, exile up to one target nonland permanent an opponent controls until this enchantment leaves the battlefield. You gain 2 life.",Enchantment,4.0,1,,,2024.0,Uncommon,W
0.292256071356476,"Deathtouch Whenever this creature attacks the player with the most life or tied for most life, create a 1/1 white Vampire creature token with lifelink. Whenever this creature attacks while you have the most life or are tied for most life, you draw a card and you lose 1 life.",Creature — Vampire Cleric,3.0,1,2.0,4.0,2023.0,Rare,B
-0.4559319556497244,"First strike Whenever this creature deals combat damage to a player, create a 1/1 white Soldier creature token.",Creature — Human Soldier,2.0,1,2.0,2.0,2017.0,Rare,W
-1.3979400086720375,"Enchant creature When this Aura enters, venture into the dungeon. (Enter the first room or advance to the next room.) Enchanted creature gets -2/-2. It gets -5/-5 instead as long as you've completed a dungeon.",Enchantment — Aura,3.0,1,,,2021.0,Common,B
-1.3979400086720375,Target creature gets +1/+0 and gains first strike until end of turn.,Instant,1.0,1,,,2017.0,Common,R
-0.8860566476931632,Precision Bolt deals 3 damage to any target.,Sorcery,3.0,1,,,2018.0,Common,R
-0.431798275933005,"At the beginning of your upkeep, you may look at the top card of target opponent's library. If you do, you may put that card on the bottom of that player's library.",Enchantment,5.0,1,,,1997.0,Rare,U
-0.6989700043360187,You may look at the top card of your library any time. You may cast instant and sorcery spells from the top of your library. {3}: Exile the top card of your library.,Enchantment,4.0,1,,,2018.0,Rare,U
-0.721246399047171,"Draw three cards. Addendum — If you cast this spell during your main phase, instead scry 3, then draw three cards.",Instant,5.0,1,,,2019.0,Rare,U
-0.5686362358410126,"When this creature enters, create two 3/3 colorless Golem artifact creature tokens. Whenever a player casts an instant or sorcery spell that targets only a single Golem, that player copies that spell for each other Golem that spell could target. Each copy targets a different one of those Golems.",Artifact Creature — Golem,5.0,1,3.0,3.0,2015.0,Rare,Colorless
-1.6989700043360187,"This creature enters with two oil counters on it. {2}{G}, {T}, Remove an oil counter from this creature: Target creature gets +2/+2 until end of turn. Activate only as a sorcery.",Creature — Phyrexian Elf Warrior,2.0,1,2.0,2.0,2023.0,Common,G
-0.2006594505464183,"Flying, haste Devour 2 (As this creature enters, you may sacrifice any number of creatures. It enters with twice that many +1/+1 counters on it.)",Creature — Dragon,6.0,1,4.0,4.0,2008.0,Rare,R
-0.5528419686577808,"{2}: Target creature gains flying until end of turn. {5}, {T}: Destroy target creature with flying.",Legendary Artifact,5.0,1,,,2017.0,Rare,Colorless
-0.3565473235138126,"Indestructible (Damage and effects that say 'destroy' don't destroy this creature.) Whenever this creature attacks, put a +1/+1 counter on it. Whenever a creature dealt damage by this creature this turn dies, put a +1/+1 counter on this creature.",Creature — Ooze,3.0,1,1.0,1.0,2024.0,Rare,G
-1.154901959985743,Enchant creature Enchanted creature gets +2/+1. Enchanted creature has intimidate as long as its controller controls no other creatures. (It can't be blocked except by artifact creatures and/or creatures that share a color with it.),Enchantment — Aura,1.0,1,,,2012.0,Common,B
-0.8860566476931632,"Until end of turn, creatures you control gain menace and 'Whenever this creature deals combat damage to a player, exile the top card of that player's library face down. You may look at and play that card for as long as it remains exiled, and you may spend mana as though it were mana of any color to cast that spell.'",Sorcery,2.0,1,,,2024.0,Rare,B
-0.585026652029182,Create a 2/2 green Wolf creature token. Morbid — Create three 2/2 green Wolf creature tokens instead if a creature died this turn.,Instant,4.0,1,,,2014.0,Uncommon,G
-0.9208187539523752,Choose target creature you control. You gain life equal to that creature's power plus its toughness.,Instant,3.0,1,,,2013.0,Common,G
-1.0,Target creature gets +3/+3 and gains trample until end of turn. (It can deal excess combat damage to the player or planeswalker it's attacking.),Instant,2.0,1,,,2003.0,Common,G
-0.4089353929735008,"At the beginning of each opponent's end step, if that player didn't cast a creature spell this turn, create a 2/2 green Lizard creature token.",Enchantment,5.0,1,,,2009.0,Rare,GR
-0.5086383061657274,You may have creatures you control assign their combat damage this turn as though they weren't blocked.,Sorcery,5.0,1,,,2006.0,Uncommon,G
-0.21467016498923297,"Enchant creature Whenever an opponent casts a creature spell, put a +1/+1 counter on enchanted creature.",Enchantment — Aura,1.0,1,,,1998.0,Common,G
-0.958607314841775,"Enchant creature Enchanted creature gets +3/+3, must be blocked if able, and is goaded. (It attacks each combat if able and attacks a player other than you if able.)",Enchantment — Aura,5.0,1,,,2024.0,Common,G
-0.958607314841775,Creatures you control get +3/+3 until end of turn. Each creature your opponents control blocks this turn if able.,Sorcery,5.0,1,,,2023.0,Uncommon,G
-0.3010299956639812,Sliver creatures you control get +1/+1.,Creature — Sliver,2.0,1,1.0,1.0,2013.0,Common,G
-0.619788758288394,Enchant creature Enchanted creature has '{T}: This creature deals damage equal to its power to target creature. That creature deals damage equal to its power to this creature.',Enchantment — Aura,4.0,1,,,2016.0,Rare,G
-0.619788758288394,Vigilance (Attacking doesn't cause this creature to tap.) This creature gets +2/+2 as long as you control a Garruk planeswalker.,Creature — Wurm,4.0,1,4.0,4.0,2020.0,Uncommon,G
-0.14874165128092473,"Choose a card name, then target player mills a card. If a card with the chosen name was milled this way, you draw two cards. Otherwise, you draw a card.",Instant,2.0,1,,,2018.0,Uncommon,U
-0.1938200260161128,"First strike (This creature deals combat damage before creatures without first strike.) Whenever this creature attacks, you may put a Soldier creature card from your hand onto the battlefield tapped and attacking.",Creature — Kithkin Soldier,3.0,1,2.0,2.0,2014.0,Rare,W
0.7573960287930241,Counter target creature spell.,Instant,2.0,1,,,1999.0,Common,U
-1.3979400086720375,"Flying When this creature enters, create a 1/1 blue and red Elemental creature token.",Creature — Bird Knight,3.0,1,2.0,2.0,2023.0,Common,U
-0.13076828026902382,"At the beginning of your upkeep, look at the top two cards of your library. You may sacrifice this enchantment and pay {2}{G}{G}. If you do, put one of those cards into your hand. If you don't, put one of those cards on the bottom of your library.",Enchantment,4.0,1,,,1996.0,Rare,G
-1.3979400086720375,Destroy target nonblack creature that entered since your last turn ended.,Sorcery,2.0,1,,,2021.0,Uncommon,B
-0.2596373105057561,"Scry 2, then draw a card. (To scry 2, look at the top two cards of your library, then put any number of them on the bottom and the rest on top in any order.)",Sorcery,1.0,1,,,2025.0,Common,U
-0.7958800173440752,,Instant // Sorcery,6.0,1,,,2017.0,Rare,GW
-0.3279021420642826,Creatures you control get +10/+10 and gain vigilance until end of turn.,Sorcery,7.0,1,,,2024.0,Rare,G
-1.154901959985743,"Flying Whenever you cast an instant or sorcery spell, scry 1. (Look at the top card of your library. You may put that card on the bottom.)",Creature — Chimera,5.0,1,3.0,4.0,2020.0,Common,U
-0.7958800173440752,Enchant creature Enchanted creature has '{T}: Create a 1/1 green Elf Warrior creature token.',Enchantment — Aura,3.0,1,,,2020.0,Common,G
-0.4814860601221125,"Whenever a player casts an enchantment spell, counter it.",Enchantment,4.0,1,,,1998.0,Uncommon,W
-0.8239087409443188,You gain 2 life for each card in your hand.,Sorcery,4.0,1,,,2005.0,Uncommon,W
-1.3979400086720375,"Tap target creature. It doesn't untap during its controller's next untap step. Investigate. (Create a Clue token. It's an artifact with '{2}, Sacrifice this token: Draw a card.')",Sorcery,2.0,1,,,2016.0,Common,U
-1.3979400086720375,Support 2. (Put a +1/+1 counter on each of up to two target creatures.) Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn.,Sorcery,5.0,1,,,2016.0,Uncommon,R
-0.9208187539523752,Up to two target creatures each get +2/+2 and gain trample until end of turn.,Instant,4.0,1,,,2017.0,Uncommon,G
-0.5686362358410126,Return target spell or nonland permanent an opponent controls to its owner's hand. You may cast an instant or sorcery spell with equal or lesser mana value from your hand without paying its mana cost.,Instant,4.0,1,,,2023.0,Rare,U
-1.6989700043360187,Tap target creature. Draw a card.,Instant,2.0,1,,,2020.0,Common,W
1.2265999052073575,"Whenever another nontoken creature you control enters, if it wasn't cast, create a token that's a copy of that creature, except it's a 0/1 white Illusion. {1}{W}, Sacrifice five Illusions: Exile target nonland permanent.",Legendary Creature — Rabbit Wizard,4.0,1,2.0,5.0,2022.0,Rare,W
-1.5228787452803376,"Until end of turn, target creature gets +2/+0 and gains 'When this creature dies, return it to the battlefield under its owner's control and suspect it.' (A suspected creature has menace and can't block.)",Instant,2.0,1,,,2024.0,Uncommon,B
-0.585026652029182,"Enchant creature Whenever enchanted creature becomes blocked, tap all lands defending player controls.",Enchantment — Aura,2.0,1,,,1999.0,Uncommon,B
0.26245108973042947,"When this Equipment enters, return target creature card with mana value 3 or less from your graveyard to the battlefield and attach this Equipment to it. Equipped creature gets +2/+2 and has vigilance. Equip {3}",Artifact — Equipment,3.0,1,,,2024.0,Rare,W
-0.494850021680094,"Flying Devour 2 (As this creature enters, you may sacrifice any number of creatures. It enters with twice that many +1/+1 counters on it.) Whenever this creature attacks, it deals damage to any target equal to the number of +1/+1 counters on this creature.",Creature — Dragon,6.0,1,4.0,4.0,2016.0,Rare,R
-1.5228787452803376,"Target creature gets +2/+2 until end of turn. Rebound (If you cast this spell from your hand, exile it as it resolves. At the beginning of your next upkeep, you may cast this card from exile without paying its mana cost.)",Instant,1.0,1,,,2017.0,Common,G
-1.3979400086720375,Target creature you control fights target creature you don't control. (Each deals damage equal to its power to the other.),Sorcery,1.0,1,,,2018.0,Common,G
-1.0969100130080565,"Remove up to five counters from target artifact, creature, planeswalker, or opponent.",Sorcery,1.0,1,,,2019.0,Uncommon,B
-1.0,"This spell costs {2} less to cast if it targets a legendary creature. Destroy target creature. Surveil 2. (Look at the top two cards of your library, then put any number of them into your graveyard and the rest on top of your library in any order.)",Instant,4.0,1,,,2024.0,Uncommon,B
0.885361220031512,"Whenever a player taps a land for mana, if it's not that player's turn, destroy that land.",Enchantment,3.0,1,,,2001.0,Uncommon,R
0.09691001300805642,"Players have no maximum hand size. At the beginning of each opponent's upkeep, this enchantment deals damage to that player equal to the number of cards in that player's hand.",Enchantment,7.0,1,,,2013.0,Rare,B
-1.3010299956639813,"Gain control of target creature until end of turn. Untap that creature. It gains haste until end of turn. If mana from a Treasure was spent to cast this spell, that creature gets +2/+0 until end of turn.",Sorcery,3.0,1,,,2021.0,Common,R
0.7512791039833423,Price of Progress deals damage to each player equal to twice the number of nonbasic lands that player controls.,Instant,2.0,1,,,2016.0,Uncommon,R
-1.6989700043360187,"During your turn, this creature gets +2/+0 and has first strike. (It deals combat damage before creatures without first strike.)",Creature — Boar,5.0,1,3.0,3.0,2015.0,Common,R
-0.619788758288394,Fear (This creature can't be blocked except by artifact creatures and/or black creatures.),Creature — Goblin Rogue,1.0,1,1.0,1.0,2008.0,Common,B
-1.5228787452803376,"First strike Whenever you cycle a card, this creature gets +2/+0 until end of turn.",Creature — Monkey,3.0,1,2.0,3.0,2020.0,Common,R
-1.5228787452803376,"When this creature enters, create a 1/1 red Mercenary creature token with '{T}: Target creature you control gets +1/+0 until end of turn. Activate only as a sorcery.'",Creature — Plant Mercenary,3.0,1,2.0,2.0,2024.0,Common,R
-1.6989700043360187,"Vigilance (Attacking doesn't cause this creature to tap.) When this creature enters, create a 1/1 white Cat creature token.",Creature — Cat,3.0,1,2.0,2.0,2024.0,Common,W
-0.744727494896694,"Defender Whenever this creature blocks, you gain 3 life.",Creature — Cat Monk,1.0,1,0.0,3.0,2014.0,Common,W
-0.769551078621726,"When this creature enters, put a +1/+1 counter on target creature you control. Each creature you control with a +1/+1 counter on it has trample. (It can deal excess combat damage to the player or planeswalker it's attacking.)",Creature — Cat,3.0,1,2.0,1.0,2023.0,Common,G
-1.154901959985743,"Ascend (If you control ten or more permanents, you get the city's blessing for the rest of the game.) Creatures you control get +1/+1 until end of turn. If you have the city's blessing, those creatures get +2/+2 until end of turn instead.",Instant,2.0,1,,,2018.0,Uncommon,W
-0.6020599913279624,You may have this creature assign its combat damage as though it weren't blocked.,Creature — Cat,5.0,1,4.0,4.0,2011.0,Uncommon,G
0.31175386105575426,"Flying This creature gets +1/+1 for each other creature on the battlefield with flying. Forecast — {2}{W}{U}, Reveal this creature from your hand: Create a 1/1 white and blue Bird creature token with flying. (Activate only during your upkeep and only once each turn.)",Creature — Elemental Cat,2.0,1,1.0,1.0,2006.0,Rare,UW
-0.769551078621726,Elves you control get +2/+0.,Enchantment,4.0,1,,,2021.0,Uncommon,B
-1.2218487496163564,"Vigilance Start your engines! (If you have no speed, it starts at 1. It increases once on each of your turns when an opponent loses life. Max speed is 4.) Max speed — At the beginning of combat on your turn, target creature or Vehicle you control gains double strike until end of turn.",Creature — Zombie Cat Warrior,4.0,1,2.0,5.0,2025.0,Uncommon,W
0.437750562820388,"This creature gets +1/+1 for each other Cat you control. {W}, {T}, Exert this creature: Create two 1/1 white Cat creature tokens with lifelink. (An exerted creature won't untap during your next untap step.)",Creature — Cat,3.0,1,2.0,2.0,2017.0,Rare,GW
-0.958607314841775,"When this creature enters, you gain 1 life and draw a card.",Creature — Dwarf Cleric,3.0,1,2.0,1.0,2022.0,Common,W
-0.42021640338318983,"{T}, Pay 3 life, Sacrifice this creature: Return target creature card from your graveyard to the battlefield. Activate only as a sorcery. Unearth {3}{W}{B} ({3}{W}{B}: Return this card from your graveyard to the battlefield. It gains haste. Exile it at the beginning of the next end step or if it would leave the battlefield. Unearth only as a sorcery.)",Creature — Human Warlock,2.0,1,2.0,2.0,2021.0,Rare,BW
0.2304489213782739,"{T}, Sacrifice two other creatures: Any number of target players each lose 2 life and sacrifice a creature of their choice. You add {B}{B} and draw a card.",Creature — Human Cleric,2.0,1,1.0,2.0,2024.0,Rare,B
-0.22914798835785583,"When this creature enters, add {B}{B}{B}.",Creature — Phyrexian Human Cleric Minion,3.0,1,2.0,1.0,2010.0,Uncommon,B
-1.6989700043360187,"{3}{W}, Sacrifice this creature: Destroy target enchantment.",Creature — Human Cleric,1.0,1,1.0,1.0,2013.0,Common,RW
-0.585026652029182,"At the beginning of your end step, create X 1/1 white Spirit creature tokens with flying, where X is the number of opponents who control more lands than you.",Creature — Human Cleric,3.0,1,1.0,2.0,2021.0,Rare,W
-1.3010299956639813,"When this creature enters, create a 5/5 black Demon creature token with flying. At the beginning of your upkeep, you lose 2 life.",Creature — Human Cleric,5.0,1,2.0,2.0,2023.0,Uncommon,B
